country,admin1,intervention_group,date,completeness
ITA,ITA.17_1,entertainment_closed,2020-05-09,Complete
ITA,ITA.17_1,restaurant_closed,2020-05-09,Complete
ITA,ITA.17_1,store_closed,2020-05-09,Complete
ITA,ITA.17_1,public_transport_closed,2020-05-09,Complete
ITA,ITA.17_1,public_space_closed,2020-05-09,Complete
ITA,ITA.17_1,social_group_limits,2020-05-09,Complete
ITA,ITA.17_1,contact_tracing,2020-05-09,Complete
ITA,ITA.17_1,testing_symp,2020-05-09,Complete
ITA,ITA.17_1,testing_asymp,2020-05-09,Complete
ITA,ITA.17_1,enforcement_deployed,2020-05-09,Complete
ITA,ITA.17_1,state_of_emergency,2020-05-09,Complete
ITA,ITA.17_1,mask,2020-05-09,Complete
ITA,ITA.19_1,closed_border,2020-05-09,Complete
ITA,ITA.19_1,symp_screening,2020-05-09,Complete
ITA,ITA.19_1,quar_iso,2020-05-09,Complete
ITA,ITA.19_1,household_confined,2020-05-09,Complete
ITA,ITA.19_1,limited_mvt,2020-05-09,Complete
ITA,ITA.19_1,school_closed,2020-05-09,Complete
ITA,ITA.19_1,nursing_home_closed,2020-05-09,Complete
ITA,ITA.19_1,office_closed,2020-05-09,Complete
ITA,ITA.19_1,entertainment_closed,2020-05-09,Complete
ITA,ITA.19_1,restaurant_closed,2020-05-09,Complete
ITA,ITA.19_1,store_closed,2020-05-09,Complete
ITA,ITA.19_1,public_transport_closed,2020-05-09,Complete
ITA,ITA.19_1,public_space_closed,2020-05-09,Complete
ITA,ITA.19_1,social_group_limits,2020-05-09,Complete
ITA,ITA.19_1,contact_tracing,2020-05-09,Complete
ITA,ITA.19_1,testing_symp,2020-05-09,Complete
ITA,ITA.19_1,testing_asymp,2020-05-09,Complete
ITA,ITA.19_1,enforcement_deployed,2020-05-09,Complete
ITA,ITA.19_1,state_of_emergency,2020-05-09,Complete
ITA,ITA.19_1,mask,2020-05-09,Complete
ITA,ITA.20_1,closed_border,2020-05-09,Complete
ITA,ITA.20_1,symp_screening,2020-05-09,Complete
ITA,ITA.20_1,quar_iso,2020-05-09,Complete
ITA,ITA.20_1,household_confined,2020-05-09,Complete
ITA,ITA.20_1,limited_mvt,2020-05-09,Complete
ITA,ITA.20_1,school_closed,2020-05-09,Complete
ITA,ITA.20_1,nursing_home_closed,2020-05-09,Complete
ITA,ITA.20_1,office_closed,2020-05-09,Complete
ITA,ITA.20_1,entertainment_closed,2020-05-09,Complete
ITA,ITA.20_1,restaurant_closed,2020-05-09,Complete
ITA,ITA.20_1,store_closed,2020-05-09,Complete
ITA,ITA.20_1,public_transport_closed,2020-05-09,Complete
ITA,ITA.20_1,public_space_closed,2020-05-09,Complete
ITA,ITA.20_1,social_group_limits,2020-05-09,Complete
ITA,ITA.20_1,contact_tracing,2020-05-09,Complete
ITA,ITA.20_1,testing_symp,2020-05-09,Complete
ITA,ITA.20_1,testing_asymp,2020-05-09,Complete
ITA,ITA.20_1,enforcement_deployed,2020-05-09,Complete
ITA,ITA.20_1,state_of_emergency,2020-05-09,Complete
ITA,ITA.20_1,mask,2020-05-09,Complete
BRA,NA,closed_border,2020-05-09,Complete
BRA,NA,symp_screening,2020-05-09,Complete
BRA,NA,quar_iso,2020-05-09,Complete
BRA,NA,household_confined,2020-05-09,Complete
BRA,NA,limited_mvt,2020-05-09,Complete
BRA,NA,school_closed,2020-05-09,Complete
BRA,NA,nursing_home_closed,2020-05-09,Complete
BRA,NA,office_closed,2020-05-09,Complete
BRA,NA,entertainment_closed,2020-05-09,Complete
BRA,NA,restaurant_closed,2020-05-09,Complete
BRA,NA,store_closed,2020-05-09,Complete
BRA,NA,public_transport_closed,2020-05-09,Complete
BRA,NA,public_space_closed,2020-05-09,Complete
BRA,NA,social_group_limits,2020-05-09,Complete
BRA,NA,contact_tracing,2020-05-09,Complete
BRA,NA,testing_symp,2020-05-09,Complete
BRA,NA,testing_asymp,2020-05-09,Complete
BRA,NA,enforcement_deployed,2020-05-09,Complete
BRA,NA,state_of_emergency,2020-05-09,Complete
BRA,NA,mask,2020-05-09,Complete
BRA,BRA.7_1,closed_border,2020-05-09,Complete
BRA,BRA.7_1,symp_screening,2020-05-09,Complete
BRA,BRA.7_1,quar_iso,2020-05-09,Complete
BRA,BRA.7_1,household_confined,2020-05-09,Complete
BRA,BRA.7_1,limited_mvt,2020-05-09,Complete
BRA,BRA.7_1,school_closed,2020-05-09,Complete
BRA,BRA.7_1,nursing_home_closed,2020-05-09,Complete
BRA,BRA.7_1,office_closed,2020-05-09,Complete
BRA,BRA.7_1,entertainment_closed,2020-05-09,Complete
BRA,BRA.7_1,restaurant_closed,2020-05-09,Complete
BRA,BRA.7_1,store_closed,2020-05-09,Complete
BRA,BRA.7_1,public_transport_closed,2020-05-09,Complete
BRA,BRA.7_1,public_space_closed,2020-05-09,Complete
BRA,BRA.7_1,social_group_limits,2020-05-09,Complete
BRA,BRA.7_1,contact_tracing,2020-05-09,Complete
BRA,BRA.7_1,testing_symp,2020-05-09,Complete
BRA,BRA.7_1,testing_asymp,2020-05-09,Complete
BRA,BRA.7_1,enforcement_deployed,2020-05-09,Complete
BRA,BRA.7_1,state_of_emergency,2020-05-09,Complete
BRA,BRA.7_1,mask,2020-05-09,Complete
ITA,NA,closed_border,2020-05-09,Complete
ITA,NA,symp_screening,2020-05-09,Complete
ITA,NA,quar_iso,2020-05-09,Complete
ITA,NA,household_confined,2020-05-09,Complete
ITA,NA,limited_mvt,2020-05-09,Complete
ITA,NA,school_closed,2020-05-09,Complete
ITA,NA,nursing_home_closed,2020-05-09,Complete
ITA,NA,office_closed,2020-05-09,Complete
ITA,NA,entertainment_closed,2020-05-09,Complete
ITA,NA,restaurant_closed,2020-05-09,Complete
ITA,NA,store_closed,2020-05-09,Complete
ITA,NA,public_transport_closed,2020-05-09,Complete
ITA,NA,public_space_closed,2020-05-09,Complete
ITA,NA,social_group_limits,2020-05-09,Complete
ITA,NA,contact_tracing,2020-05-09,Complete
ITA,NA,testing_symp,2020-05-09,Complete
ITA,NA,testing_asymp,2020-05-09,Complete
ITA,NA,enforcement_deployed,2020-05-09,Complete
ITA,NA,state_of_emergency,2020-05-09,Complete
ITA,NA,mask,2020-05-09,Complete
BRA,BRA.6_1,closed_border,2020-05-09,Complete
BRA,BRA.6_1,symp_screening,2020-05-09,Complete
BRA,BRA.6_1,quar_iso,2020-05-09,Complete
BRA,BRA.6_1,household_confined,2020-05-09,Complete
BRA,BRA.6_1,limited_mvt,2020-05-09,Complete
BRA,BRA.6_1,school_closed,2020-05-09,Complete
BRA,BRA.6_1,nursing_home_closed,2020-05-09,Complete
BRA,BRA.6_1,office_closed,2020-05-09,Complete
BRA,BRA.6_1,entertainment_closed,2020-05-09,Complete
BRA,BRA.6_1,restaurant_closed,2020-05-09,Complete
BRA,BRA.6_1,store_closed,2020-05-09,Complete
BRA,BRA.6_1,public_transport_closed,2020-05-09,Complete
BRA,BRA.6_1,public_space_closed,2020-05-09,Complete
BRA,BRA.6_1,social_group_limits,2020-05-09,Complete
BRA,BRA.6_1,contact_tracing,2020-05-09,Complete
BRA,BRA.6_1,testing_symp,2020-05-09,Complete
BRA,BRA.6_1,testing_asymp,2020-05-09,Complete
BRA,BRA.6_1,enforcement_deployed,2020-05-09,Complete
BRA,BRA.6_1,state_of_emergency,2020-05-09,Complete
BRA,BRA.6_1,mask,2020-05-09,Complete
BRA,BRA.25_1,closed_border,2020-05-09,Complete
BRA,BRA.25_1,symp_screening,2020-05-09,Complete
BRA,BRA.25_1,quar_iso,2020-05-09,Complete
BRA,BRA.25_1,household_confined,2020-05-09,Complete
BRA,BRA.25_1,limited_mvt,2020-05-09,Complete
BRA,BRA.25_1,school_closed,2020-05-09,Complete
BRA,BRA.25_1,nursing_home_closed,2020-05-09,Complete
BRA,BRA.25_1,office_closed,2020-05-09,Complete
BRA,BRA.25_1,entertainment_closed,2020-05-09,Complete
BRA,BRA.25_1,restaurant_closed,2020-05-09,Complete
BRA,BRA.25_1,store_closed,2020-05-09,Complete
BRA,BRA.25_1,public_transport_closed,2020-05-09,Complete
BRA,BRA.25_1,public_space_closed,2020-05-09,Complete
BRA,BRA.25_1,social_group_limits,2020-05-09,Complete
BRA,BRA.25_1,contact_tracing,2020-05-09,Complete
BRA,BRA.25_1,testing_symp,2020-05-09,Complete
BRA,BRA.25_1,testing_asymp,2020-05-09,Complete
BRA,BRA.25_1,enforcement_deployed,2020-05-09,Complete
BRA,BRA.25_1,state_of_emergency,2020-05-09,Complete
BRA,BRA.25_1,mask,2020-05-09,Complete
BRA,BRA.19_1,closed_border,2020-05-09,Complete
BRA,BRA.19_1,symp_screening,2020-05-09,Complete
BRA,BRA.19_1,quar_iso,2020-05-09,Complete
BRA,BRA.19_1,household_confined,2020-05-09,Complete
BRA,BRA.19_1,limited_mvt,2020-05-09,Complete
BRA,BRA.19_1,school_closed,2020-05-09,Complete
BRA,BRA.19_1,nursing_home_closed,2020-05-09,Complete
BRA,BRA.19_1,office_closed,2020-05-09,Complete
BRA,BRA.19_1,entertainment_closed,2020-05-09,Complete
BRA,BRA.19_1,restaurant_closed,2020-05-09,Complete
BRA,BRA.19_1,store_closed,2020-05-09,Complete
BRA,BRA.19_1,public_transport_closed,2020-05-09,Complete
BRA,BRA.19_1,public_space_closed,2020-05-09,Complete
BRA,BRA.19_1,social_group_limits,2020-05-09,Complete
BRA,BRA.19_1,contact_tracing,2020-05-09,Complete
BRA,BRA.19_1,testing_symp,2020-05-09,Complete
BRA,BRA.19_1,testing_asymp,2020-05-09,Complete
BRA,BRA.19_1,enforcement_deployed,2020-05-09,Complete
BRA,BRA.19_1,state_of_emergency,2020-05-09,Complete
BRA,BRA.19_1,mask,2020-05-09,Complete
BRA,BRA.13_1,closed_border,2020-05-09,Complete
BRA,BRA.13_1,symp_screening,2020-05-09,Complete
BRA,BRA.13_1,quar_iso,2020-05-09,Complete
BRA,BRA.13_1,household_confined,2020-05-09,Complete
BRA,BRA.13_1,limited_mvt,2020-05-09,Complete
BRA,BRA.13_1,school_closed,2020-05-09,Complete
BRA,BRA.13_1,nursing_home_closed,2020-05-09,Complete
BRA,BRA.13_1,office_closed,2020-05-09,Complete
BRA,BRA.13_1,entertainment_closed,2020-05-09,Complete
BRA,BRA.13_1,restaurant_closed,2020-05-09,Complete
BRA,BRA.13_1,store_closed,2020-05-09,Complete
BRA,BRA.13_1,public_transport_closed,2020-05-09,Complete
BRA,BRA.13_1,public_space_closed,2020-05-09,Complete
BRA,BRA.13_1,social_group_limits,2020-05-09,Complete
BRA,BRA.13_1,contact_tracing,2020-05-09,Complete
BRA,BRA.13_1,testing_symp,2020-05-09,Complete
BRA,BRA.13_1,testing_asymp,2020-05-09,Complete
BRA,BRA.13_1,enforcement_deployed,2020-05-09,Complete
BRA,BRA.13_1,state_of_emergency,2020-05-09,Complete
BRA,BRA.13_1,mask,2020-05-09,Complete
GGY,NA,closed_border,2020-05-09,Incomplete
GGY,NA,symp_screening,2020-05-09,Complete
GGY,NA,quar_iso,2020-05-09,Complete
GGY,NA,household_confined,2020-05-09,Complete
GGY,NA,limited_mvt,2020-05-09,Complete
GGY,NA,school_closed,2020-05-09,Complete
GGY,NA,nursing_home_closed,2020-05-09,Complete
GGY,NA,office_closed,2020-05-09,Complete
GGY,NA,entertainment_closed,2020-05-09,Complete
GGY,NA,restaurant_closed,2020-05-09,Complete
GGY,NA,store_closed,2020-05-09,Complete
GGY,NA,public_transport_closed,2020-05-09,Complete
GGY,NA,public_space_closed,2020-05-09,Complete
GGY,NA,social_group_limits,2020-05-09,Complete
GGY,NA,contact_tracing,2020-05-09,Complete
GGY,NA,testing_symp,2020-05-09,Complete
GGY,NA,testing_asymp,2020-05-09,Complete
GGY,NA,enforcement_deployed,2020-05-09,Complete
GGY,NA,state_of_emergency,2020-05-09,Complete
GGY,NA,mask,2020-05-09,Complete
IMN,NA,closed_border,2020-05-09,Complete
IMN,NA,symp_screening,2020-05-09,Complete
IMN,NA,quar_iso,2020-05-09,Complete
IMN,NA,household_confined,2020-05-09,Complete
IMN,NA,limited_mvt,2020-05-09,Complete
IMN,NA,school_closed,2020-05-09,Complete
IMN,NA,nursing_home_closed,2020-05-09,Complete
IMN,NA,office_closed,2020-05-09,Complete
IMN,NA,entertainment_closed,2020-05-09,Complete
IMN,NA,restaurant_closed,2020-05-09,Complete
IMN,NA,store_closed,2020-05-09,Complete
IMN,NA,public_transport_closed,2020-05-09,Complete
IMN,NA,public_space_closed,2020-05-09,Complete
IMN,NA,social_group_limits,2020-05-09,Complete
IMN,NA,contact_tracing,2020-05-09,Complete
IMN,NA,testing_symp,2020-05-09,Complete
IMN,NA,testing_asymp,2020-05-09,Complete
IMN,NA,enforcement_deployed,2020-05-09,Complete
IMN,NA,state_of_emergency,2020-05-09,Complete
IMN,NA,mask,2020-05-09,Complete
JEY,NA,closed_border,2020-05-09,Complete
JEY,NA,symp_screening,2020-05-09,Complete
JEY,NA,quar_iso,2020-05-09,Complete
JEY,NA,household_confined,2020-05-09,Complete
JEY,NA,limited_mvt,2020-05-09,Complete
JEY,NA,school_closed,2020-05-09,Complete
JEY,NA,nursing_home_closed,2020-05-09,Complete
JEY,NA,office_closed,2020-05-09,Complete
JEY,NA,entertainment_closed,2020-05-09,Complete
JEY,NA,restaurant_closed,2020-05-09,Complete
JEY,NA,store_closed,2020-05-09,Complete
JEY,NA,public_transport_closed,2020-05-09,Complete
JEY,NA,public_space_closed,2020-05-09,Complete
JEY,NA,social_group_limits,2020-05-09,Complete
JEY,NA,contact_tracing,2020-05-09,Complete
JEY,NA,testing_symp,2020-05-09,Complete
JEY,NA,testing_asymp,2020-05-09,Complete
JEY,NA,enforcement_deployed,2020-05-09,Complete
JEY,NA,state_of_emergency,2020-05-09,Complete
JEY,NA,mask,2020-05-09,Complete
226,2262,closed_border,2020-05-09,Complete
226,2262,symp_screening,2020-05-09,Incomplete
226,2262,quar_iso,2020-05-09,Complete
226,2262,household_confined,2020-05-09,Complete
226,2262,limited_mvt,2020-05-09,Complete
226,2262,school_closed,2020-05-09,Complete
226,2262,nursing_home_closed,2020-05-09,Incomplete
226,2262,office_closed,2020-05-09,Complete
226,2262,entertainment_closed,2020-05-09,Complete
226,2262,restaurant_closed,2020-05-09,Complete
226,2262,store_closed,2020-05-09,Incomplete
226,2262,public_transport_closed,2020-05-09,Incomplete
226,2262,public_space_closed,2020-05-09,Complete
226,2262,social_group_limits,2020-05-09,Complete
226,2262,contact_tracing,2020-05-09,Incomplete
226,2262,testing_symp,2020-05-09,Complete
226,2262,testing_asymp,2020-05-09,Complete
226,2262,enforcement_deployed,2020-05-09,Complete
226,2262,state_of_emergency,2020-05-09,Complete
226,2262,mask,2020-05-09,Incomplete
LUX,NA,closed_border,2020-05-09,Complete
LUX,NA,symp_screening,2020-05-09,Complete
LUX,NA,quar_iso,2020-05-09,Complete
LUX,NA,household_confined,2020-05-09,Complete
LUX,NA,limited_mvt,2020-05-09,Complete
LUX,NA,school_closed,2020-05-09,Unsure
LUX,NA,nursing_home_closed,2020-05-09,Complete
LUX,NA,office_closed,2020-05-09,Complete
LUX,NA,entertainment_closed,2020-05-09,Complete
LUX,NA,restaurant_closed,2020-05-09,Unsure
LUX,NA,store_closed,2020-05-09,Unsure
LUX,NA,public_transport_closed,2020-05-09,Unsure
LUX,NA,public_space_closed,2020-05-09,Unsure
LUX,NA,social_group_limits,2020-05-09,Complete
LUX,NA,contact_tracing,2020-05-09,Complete
LUX,NA,testing_symp,2020-05-09,Complete
LUX,NA,testing_asymp,2020-05-09,Complete
LUX,NA,enforcement_deployed,2020-05-09,Complete
LUX,NA,state_of_emergency,2020-05-09,Complete
LUX,NA,mask,2020-05-09,Complete
KHM,NA,closed_border,2020-05-09,Complete
KHM,NA,symp_screening,2020-05-09,Complete
KHM,NA,quar_iso,2020-05-09,Complete
KHM,NA,household_confined,2020-05-09,Complete
KHM,NA,limited_mvt,2020-05-09,Complete
KHM,NA,school_closed,2020-05-09,Complete
KHM,NA,nursing_home_closed,2020-05-09,Complete
KHM,NA,office_closed,2020-05-09,Complete
KHM,NA,entertainment_closed,2020-05-09,Complete
KHM,NA,restaurant_closed,2020-05-09,Complete
KHM,NA,store_closed,2020-05-09,Complete
KHM,NA,public_transport_closed,2020-05-09,Complete
KHM,NA,public_space_closed,2020-05-09,Complete
KHM,NA,social_group_limits,2020-05-09,Complete
KHM,NA,contact_tracing,2020-05-09,Complete
KHM,NA,testing_symp,2020-05-09,Complete
KHM,NA,testing_asymp,2020-05-09,Complete
KHM,NA,enforcement_deployed,2020-05-09,Complete
KHM,NA,state_of_emergency,2020-05-09,Complete
KHM,NA,mask,2020-05-09,Complete
BGD,NA,closed_border,2020-05-09,Complete
BGD,NA,symp_screening,2020-05-09,Complete
BGD,NA,quar_iso,2020-05-09,Complete
BGD,NA,household_confined,2020-05-09,Complete
BGD,NA,limited_mvt,2020-05-09,Complete
BGD,NA,school_closed,2020-05-09,Complete
BGD,NA,nursing_home_closed,2020-05-09,Complete
BGD,NA,office_closed,2020-05-09,Complete
BGD,NA,entertainment_closed,2020-05-09,Complete
BGD,NA,restaurant_closed,2020-05-09,Complete
BGD,NA,store_closed,2020-05-09,Complete
BGD,NA,public_transport_closed,2020-05-09,Complete
BGD,NA,public_space_closed,2020-05-09,Complete
BGD,NA,social_group_limits,2020-05-09,Complete
BGD,NA,contact_tracing,2020-05-09,Complete
BGD,NA,testing_symp,2020-05-09,Complete
BGD,NA,testing_asymp,2020-05-09,Complete
BGD,NA,enforcement_deployed,2020-05-09,Complete
BGD,NA,state_of_emergency,2020-05-09,Complete
BGD,NA,mask,2020-05-09,Complete
MMR,NA,closed_border,2020-05-09,Complete
MMR,NA,symp_screening,2020-05-09,Complete
MMR,NA,quar_iso,2020-05-09,Complete
MMR,NA,household_confined,2020-05-09,Complete
MMR,NA,limited_mvt,2020-05-09,Complete
MMR,NA,school_closed,2020-05-09,Complete
MMR,NA,nursing_home_closed,2020-05-09,Complete
MMR,NA,office_closed,2020-05-09,Complete
MMR,NA,entertainment_closed,2020-05-09,Complete
MMR,NA,restaurant_closed,2020-05-09,Complete
MMR,NA,store_closed,2020-05-09,Complete
MMR,NA,public_transport_closed,2020-05-09,Complete
MMR,NA,public_space_closed,2020-05-09,Complete
MMR,NA,social_group_limits,2020-05-09,Complete
MMR,NA,contact_tracing,2020-05-09,Complete
MMR,NA,testing_symp,2020-05-09,Complete
MMR,NA,testing_asymp,2020-05-09,Complete
MMR,NA,enforcement_deployed,2020-05-09,Complete
MMR,NA,state_of_emergency,2020-05-09,Complete
MMR,NA,mask,2020-05-09,Complete
MMR,MMR.1_1,closed_border,2020-05-09,Complete
MMR,MMR.1_1,symp_screening,2020-05-09,Complete
MMR,MMR.1_1,quar_iso,2020-05-09,Complete
MMR,MMR.1_1,household_confined,2020-05-09,Complete
MMR,MMR.1_1,limited_mvt,2020-05-09,Complete
MMR,MMR.1_1,school_closed,2020-05-09,Complete
MMR,MMR.1_1,nursing_home_closed,2020-05-09,Complete
MMR,MMR.1_1,office_closed,2020-05-09,Complete
MMR,MMR.1_1,entertainment_closed,2020-05-09,Complete
MMR,MMR.1_1,restaurant_closed,2020-05-09,Complete
MMR,MMR.1_1,store_closed,2020-05-09,Complete
MMR,MMR.1_1,public_transport_closed,2020-05-09,Complete
MMR,MMR.1_1,public_space_closed,2020-05-09,Complete
MMR,MMR.1_1,social_group_limits,2020-05-09,Complete
MMR,MMR.1_1,contact_tracing,2020-05-09,Complete
MMR,MMR.1_1,testing_symp,2020-05-09,Complete
MMR,MMR.1_1,testing_asymp,2020-05-09,Complete
MMR,MMR.1_1,enforcement_deployed,2020-05-09,Complete
MMR,MMR.1_1,state_of_emergency,2020-05-09,Complete
MMR,MMR.1_1,mask,2020-05-09,Complete
BGR,NA,closed_border,2020-05-09,Incomplete
BGR,NA,symp_screening,2020-05-09,Incomplete
BGR,NA,quar_iso,2020-05-09,Incomplete
BGR,NA,household_confined,2020-05-09,Incomplete
BGR,NA,limited_mvt,2020-05-09,Incomplete
BGR,NA,school_closed,2020-05-09,Complete
BGR,NA,nursing_home_closed,2020-05-09,Incomplete
BGR,NA,office_closed,2020-05-09,Incomplete
BGR,NA,entertainment_closed,2020-05-09,Incomplete
BGR,NA,restaurant_closed,2020-05-09,Incomplete
BGR,NA,store_closed,2020-05-09,Complete
BGR,NA,public_transport_closed,2020-05-09,Incomplete
BGR,NA,public_space_closed,2020-05-09,Incomplete
BGR,NA,social_group_limits,2020-05-09,Complete
BGR,NA,contact_tracing,2020-05-09,Incomplete
BGR,NA,testing_symp,2020-05-09,Incomplete
BGR,NA,testing_asymp,2020-05-09,Incomplete
BGR,NA,enforcement_deployed,2020-05-09,Incomplete
BGR,NA,state_of_emergency,2020-05-09,Complete
BGR,NA,mask,2020-05-09,Incomplete
MMR,MMR.2_1,closed_border,2020-05-09,Complete
MMR,MMR.2_1,symp_screening,2020-05-09,Complete
MMR,MMR.2_1,quar_iso,2020-05-09,Complete
MMR,MMR.2_1,household_confined,2020-05-09,Complete
MMR,MMR.2_1,limited_mvt,2020-05-09,Complete
MMR,MMR.2_1,school_closed,2020-05-09,Complete
MMR,MMR.2_1,nursing_home_closed,2020-05-09,Complete
MMR,MMR.2_1,office_closed,2020-05-09,Complete
MMR,MMR.2_1,entertainment_closed,2020-05-09,Complete
MMR,MMR.2_1,restaurant_closed,2020-05-09,Complete
MMR,MMR.2_1,store_closed,2020-05-09,Complete
MMR,MMR.2_1,public_transport_closed,2020-05-09,Complete
MMR,MMR.2_1,public_space_closed,2020-05-09,Complete
MMR,MMR.2_1,social_group_limits,2020-05-09,Complete
MMR,MMR.2_1,contact_tracing,2020-05-09,Complete
MMR,MMR.2_1,testing_symp,2020-05-09,Complete
MMR,MMR.2_1,testing_asymp,2020-05-09,Complete
MMR,MMR.2_1,enforcement_deployed,2020-05-09,Complete
MMR,MMR.2_1,state_of_emergency,2020-05-09,Complete
MMR,MMR.2_1,mask,2020-05-09,Complete
NAM,NA,closed_border,2020-05-09,Complete
NAM,NA,symp_screening,2020-05-09,Complete
NAM,NA,quar_iso,2020-05-09,Complete
NAM,NA,household_confined,2020-05-09,Complete
NAM,NA,limited_mvt,2020-05-09,Complete
NAM,NA,school_closed,2020-05-09,Complete
NAM,NA,nursing_home_closed,2020-05-09,Complete
NAM,NA,office_closed,2020-05-09,Complete
NAM,NA,entertainment_closed,2020-05-09,Complete
NAM,NA,restaurant_closed,2020-05-09,Complete
NAM,NA,store_closed,2020-05-09,Complete
NAM,NA,public_transport_closed,2020-05-09,Complete
NAM,NA,public_space_closed,2020-05-09,Complete
NAM,NA,social_group_limits,2020-05-09,Complete
NAM,NA,contact_tracing,2020-05-09,Complete
NAM,NA,testing_symp,2020-05-09,Complete
NAM,NA,testing_asymp,2020-05-09,Complete
NAM,NA,enforcement_deployed,2020-05-09,Complete
NAM,NA,state_of_emergency,2020-05-09,Complete
NAM,NA,mask,2020-05-09,Complete
MMR,MMR.4_1,closed_border,2020-05-09,Complete
MMR,MMR.4_1,symp_screening,2020-05-09,Complete
MMR,MMR.4_1,quar_iso,2020-05-09,Complete
MMR,MMR.4_1,household_confined,2020-05-09,Complete
MMR,MMR.4_1,limited_mvt,2020-05-09,Complete
MMR,MMR.4_1,school_closed,2020-05-09,Complete
MMR,MMR.4_1,nursing_home_closed,2020-05-09,Complete
MMR,MMR.4_1,office_closed,2020-05-09,Complete
MMR,MMR.4_1,entertainment_closed,2020-05-09,Complete
MMR,MMR.4_1,restaurant_closed,2020-05-09,Complete
MMR,MMR.4_1,store_closed,2020-05-09,Complete
MMR,MMR.4_1,public_transport_closed,2020-05-09,Complete
MMR,MMR.4_1,public_space_closed,2020-05-09,Complete
MMR,MMR.4_1,social_group_limits,2020-05-09,Complete
MMR,MMR.4_1,contact_tracing,2020-05-09,Complete
MMR,MMR.4_1,testing_symp,2020-05-09,Complete
MMR,MMR.4_1,testing_asymp,2020-05-09,Complete
MMR,MMR.4_1,enforcement_deployed,2020-05-09,Complete
MMR,MMR.4_1,state_of_emergency,2020-05-09,Complete
MMR,MMR.4_1,mask,2020-05-09,Complete
SVN,NA,closed_border,2020-05-09,Complete
SVN,NA,symp_screening,2020-05-09,Complete
SVN,NA,quar_iso,2020-05-09,Complete
SVN,NA,household_confined,2020-05-09,Complete
SVN,NA,limited_mvt,2020-05-09,Complete
SVN,NA,school_closed,2020-05-09,Complete
SVN,NA,nursing_home_closed,2020-05-09,Complete
SVN,NA,office_closed,2020-05-09,Complete
SVN,NA,entertainment_closed,2020-05-09,Complete
SVN,NA,restaurant_closed,2020-05-09,Complete
SVN,NA,store_closed,2020-05-09,Complete
SVN,NA,public_transport_closed,2020-05-09,Complete
SVN,NA,public_space_closed,2020-05-09,Complete
SVN,NA,social_group_limits,2020-05-09,Complete
SVN,NA,contact_tracing,2020-05-09,Complete
SVN,NA,testing_symp,2020-05-09,Complete
SVN,NA,testing_asymp,2020-05-09,Complete
SVN,NA,enforcement_deployed,2020-05-09,Complete
SVN,NA,state_of_emergency,2020-05-09,Complete
SVN,NA,mask,2020-05-09,Complete
MMR,MMR.6_1,closed_border,2020-05-09,Complete
MMR,MMR.6_1,symp_screening,2020-05-09,Complete
MMR,MMR.6_1,quar_iso,2020-05-09,Complete
MMR,MMR.6_1,household_confined,2020-05-09,Complete
MMR,MMR.6_1,limited_mvt,2020-05-09,Complete
MMR,MMR.6_1,school_closed,2020-05-09,Complete
MMR,MMR.6_1,nursing_home_closed,2020-05-09,Complete
MMR,MMR.6_1,office_closed,2020-05-09,Complete
MMR,MMR.6_1,entertainment_closed,2020-05-09,Complete
MMR,MMR.6_1,restaurant_closed,2020-05-09,Complete
MMR,MMR.6_1,store_closed,2020-05-09,Complete
MMR,MMR.6_1,public_transport_closed,2020-05-09,Complete
MMR,MMR.6_1,public_space_closed,2020-05-09,Complete
MMR,MMR.6_1,social_group_limits,2020-05-09,Complete
MMR,MMR.6_1,contact_tracing,2020-05-09,Complete
MMR,MMR.6_1,testing_symp,2020-05-09,Complete
MMR,MMR.6_1,testing_asymp,2020-05-09,Complete
MMR,MMR.6_1,enforcement_deployed,2020-05-09,Complete
MMR,MMR.6_1,state_of_emergency,2020-05-09,Complete
MMR,MMR.6_1,mask,2020-05-09,Complete
AFG,AFG.12_1,closed_border,2020-05-09,Complete
AFG,AFG.12_1,symp_screening,2020-05-09,Incomplete
AFG,AFG.12_1,quar_iso,2020-05-09,Incomplete
AFG,AFG.12_1,household_confined,2020-05-09,Complete
AFG,AFG.12_1,limited_mvt,2020-05-09,Complete
AFG,AFG.12_1,school_closed,2020-05-09,Complete
AFG,AFG.12_1,nursing_home_closed,2020-05-09,Incomplete
AFG,AFG.12_1,office_closed,2020-05-09,Incomplete
AFG,AFG.12_1,entertainment_closed,2020-05-09,Complete
AFG,AFG.12_1,restaurant_closed,2020-05-09,Incomplete
AFG,AFG.12_1,store_closed,2020-05-09,Incomplete
AFG,AFG.12_1,public_transport_closed,2020-05-09,Complete
AFG,AFG.12_1,public_space_closed,2020-05-09,Complete
AFG,AFG.12_1,social_group_limits,2020-05-09,Complete
AFG,AFG.12_1,contact_tracing,2020-05-09,Incomplete
AFG,AFG.12_1,testing_symp,2020-05-09,Incomplete
AFG,AFG.12_1,testing_asymp,2020-05-09,Incomplete
AFG,AFG.12_1,enforcement_deployed,2020-05-09,Incomplete
AFG,AFG.12_1,state_of_emergency,2020-05-09,Incomplete
AFG,AFG.12_1,mask,2020-05-09,Complete
AFG,NA,closed_border,2020-05-09,Complete
AFG,NA,symp_screening,2020-05-09,Incomplete
AFG,NA,quar_iso,2020-05-09,Incomplete
AFG,NA,household_confined,2020-05-09,Incomplete
